"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier","http://unknown.org/nick","informationWithheld","verbatimEventDate","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http://unknown.org/captive","identificationID","sex","lifeStage","identificationRemarks","datasetID","vernacularName","institutionID","occurrenceRemarks","language","type","individualCount","elevation","elevationAccuracy","samplingProtocol","recordNumber","nomenclaturalCode","samplingEffort","county","locality","verbatimCoordinateSystem","municipality","ownerInstitutionCode","verbatimElevation","projectId","eventID","subfamily","verbatimIdentification","habitat","verbatimSRS","parentEventID","higherClassification","georeferenceRemarks","sampleSizeUnit","sampleSizeValue","eventRemarks","georeferencedBy","locationID","networkKeys","footprintWKT","fieldNumber","footprintSRS","name","organismQuantity","organismQuantityType","preparations","dynamicProperties","distanceFromCentroidInMeters","otherCatalogNumbers","verbatimTaxonRank","collectionID","institutionKey","coordinatePrecision","previousIdentifications","locationRemarks","establishmentMeans","fieldNotes","bibliographicCitation","accessRights","georeferenceSources","taxonRemarks","collectionKey","disposition","waterBody","higherGeography","locationAccordingTo","georeferencedDate","georeferenceProtocol","georeferenceVerificationStatus","organismID","identificationQualifier","infraspecificEpithet","higherGeographyID","originalNameUsage","associatedSequences","taxonConceptID","acceptedNameUsage","rights","behavior"
"4510134226","Tremarctos ornatus (F.G.Cuvier, 1825)",-0.20083,-78.387128,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-02-16T03:39:04.873+00:00","2024-02-16T19:45:44.045+00:00",436,"HUMAN_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU","2024-01-08T14:49:36",31451,"SOUTH_AMERICA","Pichincha",2024,1,8,"2024-01-08T08:03:56",8,8,"2024-02-04T17:14:32.000+00:00","2024-02-16T19:45:44.045+00:00","https://www.inaturalist.org/observations/196124797","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","julietberton","julietberton","WGS84","Mammalia","EC","LATIN_AMERICA","Ecuador","NORTH_AMERICA","julietberton","196124797","julietberton","Coordinate uncertainty increased to 31451m to protect threatened taxon","2024-01-08 08:03:56-05:00","4510134226","Pichincha, EC","Observations","https://www.inaturalist.org/observations/196124797","41657","196124797","iNaturalist","08:03:56-05:00","wild","441543903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4516910747","Tremarctos ornatus (F.G.Cuvier, 1825)",-0.462135,-78.249787,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-02-16T03:39:04.873+00:00","2024-02-16T19:01:28.615+00:00",436,"HUMAN_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU","2024-01-25T00:22:48",31451,"SOUTH_AMERICA","Pichincha",2024,1,22,"2024-01-22T08:18:58",22,22,"2024-01-26T13:42:55.000+00:00","2024-02-16T19:01:28.615+00:00","https://www.inaturalist.org/observations/197499498","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","thecaiman1","thecaiman1","WGS84","Mammalia","EC","LATIN_AMERICA","Ecuador","NORTH_AMERICA","thecaiman1","197499498","thecaiman1","Coordinate uncertainty increased to 31451m to protect threatened taxon","2024-01-22 08:18:58-05:00","4516910747","Ecuador","Observations","https://www.inaturalist.org/observations/197499498","41657","197499498","iNaturalist","08:18:58-05:00","wild","445983271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4522596543","Tremarctos ornatus (F.G.Cuvier, 1825)",4.96402,-73.652586,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","CO","DWC_ARCHIVE","2024-02-16T03:39:04.873+00:00","2024-02-16T19:22:55.917+00:00",436,"HUMAN_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU","2024-02-08T02:13:49",31394,"SOUTH_AMERICA","Cundinamarca",2024,1,28,"2024-01-28T09:04",28,28,"2024-02-08T06:31:29.000+00:00","2024-02-16T19:22:55.917+00:00","https://www.inaturalist.org/observations/198695778","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Santi MD","Santi MD","WGS84","Mammalia","CO","LATIN_AMERICA","Colombia","LATIN_AMERICA","Santi MD","198695778","smejiadu","Coordinate uncertainty increased to 31394m at the request of the observer","2024/01/28 9:04 AM","4522596543","Cundinamarca, CO","Observations","https://www.inaturalist.org/observations/198695778","41657","198695778","iNaturalist","09:04:00-05:00","wild","449655405","MALE","Adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4029182370","Tremarctos ornatus (F.G.Cuvier, 1825)",-2.88131,-78.64452,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","EC","DWC_ARCHIVE","2024-02-16T03:39:04.873+00:00","2024-02-16T19:16:59.291+00:00",436,"HUMAN_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU","2023-01-30T20:31:00",31431,"SOUTH_AMERICA","Azuay",2023,1,29,"2023-01-29T11:55:21",29,29,"2023-02-07T02:14:03.000+00:00","2024-02-16T19:16:59.291+00:00","https://www.inaturalist.org/observations/147679855","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","Kabir Montesinos","Kabir Montesinos","WGS84","Mammalia","EC","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Kabir Montesinos","147679855","kabirbosques","Coordinate uncertainty increased to 31431m to protect threatened taxon","2023-01-29 11:55:21","4029182370","Ecuador","Observations","https://www.inaturalist.org/observations/147679855","41657","147679855","iNaturalist","11:55:21-05:00","wild","330736274",NA,NA,"su comida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4076330216","Tremarctos ornatus (F.G.Cuvier, 1825)",-0.445873,-78.371606,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-02-16T03:39:04.873+00:00","2024-02-16T19:18:51.051+00:00",436,"HUMAN_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU","2023-03-31T03:48:35",31451,"SOUTH_AMERICA","Pichincha",2023,1,12,"2023-01-12T17:50",12,12,"2023-06-09T13:16:02.000+00:00","2024-02-16T19:18:51.051+00:00","https://www.inaturalist.org/observations/152899586","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,FALSE,"iNaturalist research-grade observations","RJ Baltierra","RJ Baltierra","WGS84","Mammalia","EC","LATIN_AMERICA","Ecuador","NORTH_AMERICA","RJ Baltierra","152899586","rjbaltierra","Coordinate uncertainty increased to 31451m to protect threatened taxon","2023/01/12 5:50 PM","4076330216","Ecuador","Observations","https://www.inaturalist.org/observations/152899586","41657","152899586","iNaturalist","17:50:00-05:00","wild","345657766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4499850853","Tremarctos ornatus (F.G.Cuvier, 1825)",-0.602451,-77.85041,"","4311c009-e258-45b9-9e57-d0b1d04f6157","c54097e6-0972-4acb-b849-eaeba29c917d","9df8109c-684d-416b-819b-7bc09adc500b","c54097e6-0972-4acb-b849-eaeba29c917d","EC","EML","2023-12-21T19:33:47.424+00:00","2024-01-24T17:47:39.873+00:00",1,"HUMAN_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA",NA,2023,1,26,"2023-01-26T00:00",26,26,NA,"2024-01-24T17:47:39.873+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,"Personal del Parque Nacional Antisana",NA,"WGS84","Mammalia","EC","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Ministerio del Ambiente, Agua y Transición Ecológica","3273227f-d5d0-458b-9b75-b242915e2d34",NA,NA,NA,"4499850853",NA,NA,"3273227f-d5d0-458b-9b75-b242915e2d34",NA,NA,"MAATE",NA,NA,NA,NA,NA,NA,"doi:10.60545/bhawwg","Oso de anteojos","www.ambiente.gob.ec","Oso Andino","es","Event",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4499847816","Tremarctos ornatus (F.G.Cuvier, 1825)",-0.417805,-78.038682,"","4311c009-e258-45b9-9e57-d0b1d04f6157","c54097e6-0972-4acb-b849-eaeba29c917d","9df8109c-684d-416b-819b-7bc09adc500b","c54097e6-0972-4acb-b849-eaeba29c917d","EC","EML","2023-12-21T19:33:47.424+00:00","2024-01-24T17:47:39.139+00:00",1,"HUMAN_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA",NA,2023,1,30,"2023-01-30T00:00",30,30,NA,"2024-01-24T17:47:39.139+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,"Personal del Parque Nacional Antisana",NA,"WGS84","Mammalia","EC","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Ministerio del Ambiente, Agua y Transición Ecológica","3b5f4e4f-9d8e-48b6-b713-e442ca991202",NA,NA,NA,"4499847816",NA,NA,"3b5f4e4f-9d8e-48b6-b713-e442ca991202",NA,NA,"MAATE",NA,NA,NA,NA,NA,NA,"doi:10.60545/bhawwg","Oso de anteojos","www.ambiente.gob.ec","Oso andino","es","Event",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4499846465","Tremarctos ornatus (F.G.Cuvier, 1825)",-0.416205,-78.164574,"","4311c009-e258-45b9-9e57-d0b1d04f6157","c54097e6-0972-4acb-b849-eaeba29c917d","9df8109c-684d-416b-819b-7bc09adc500b","c54097e6-0972-4acb-b849-eaeba29c917d","EC","EML","2023-12-21T19:33:47.424+00:00","2024-01-24T17:47:38.851+00:00",1,"HUMAN_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA",NA,2023,1,4,"2023-01-04T00:00",4,4,NA,"2024-01-24T17:47:38.851+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,"Personal del Parque Nacional Antisana",NA,"WGS84","Mammalia","EC","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Ministerio del Ambiente, Agua y Transición Ecológica","3d0d3093-18fa-4965-b039-38928ea8e794",NA,NA,NA,"4499846465",NA,NA,"3d0d3093-18fa-4965-b039-38928ea8e794",NA,NA,"MAATE",NA,NA,NA,NA,NA,NA,"doi:10.60545/bhawwg","Oso de anteojos","www.ambiente.gob.ec","Oso andino","es","Event",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4499848830","Tremarctos ornatus (F.G.Cuvier, 1825)",-0.710421,-77.930077,"","4311c009-e258-45b9-9e57-d0b1d04f6157","c54097e6-0972-4acb-b849-eaeba29c917d","9df8109c-684d-416b-819b-7bc09adc500b","c54097e6-0972-4acb-b849-eaeba29c917d","EC","EML","2023-12-21T19:33:47.424+00:00","2024-01-24T17:47:39.343+00:00",1,"HUMAN_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA",NA,2023,1,18,"2023-01-18T00:00",18,18,NA,"2024-01-24T17:47:39.343+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,"Personal del Parque Nacional Antisana",NA,"WGS84","Mammalia","EC","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Ministerio del Ambiente, Agua y Transición Ecológica","54460e8e-cccd-43ec-ae4a-2cc61e9fdb59",NA,NA,NA,"4499848830",NA,NA,"54460e8e-cccd-43ec-ae4a-2cc61e9fdb59",NA,NA,"MAATE",NA,NA,NA,NA,NA,NA,"doi:10.60545/bhawwg","Oso de anteojos","www.ambiente.gob.ec","Oso andino","es","Event",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4499848128","Tremarctos ornatus (F.G.Cuvier, 1825)",-0.366189,-78.222009,"","4311c009-e258-45b9-9e57-d0b1d04f6157","c54097e6-0972-4acb-b849-eaeba29c917d","9df8109c-684d-416b-819b-7bc09adc500b","c54097e6-0972-4acb-b849-eaeba29c917d","EC","EML","2023-12-21T19:33:47.424+00:00","2024-01-24T17:47:39.203+00:00",1,"HUMAN_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA",NA,2023,1,17,"2023-01-17T00:00",17,17,NA,"2024-01-24T17:47:39.203+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,"Personal del Parque Nacional Antisana",NA,"WGS84","Mammalia","EC","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Ministerio del Ambiente, Agua y Transición Ecológica","6d1ad7c7-e82a-4cc5-a0ac-47547000565e",NA,NA,NA,"4499848128",NA,NA,"6d1ad7c7-e82a-4cc5-a0ac-47547000565e",NA,NA,"MAATE",NA,NA,NA,NA,NA,NA,"doi:10.60545/bhawwg","Oso de anteojos","www.ambiente.gob.ec","Oso Andino","es","Event",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4499847795","Tremarctos ornatus (F.G.Cuvier, 1825)",-0.695131,-77.918517,"","4311c009-e258-45b9-9e57-d0b1d04f6157","c54097e6-0972-4acb-b849-eaeba29c917d","9df8109c-684d-416b-819b-7bc09adc500b","c54097e6-0972-4acb-b849-eaeba29c917d","EC","EML","2023-12-21T19:33:47.424+00:00","2024-01-24T17:47:39.136+00:00",1,"HUMAN_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA",NA,2023,1,19,"2023-01-19T00:00",19,19,NA,"2024-01-24T17:47:39.136+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,"Personal del Parque Nacional Antisana",NA,"WGS84","Mammalia","EC","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Ministerio del Ambiente, Agua y Transición Ecológica","9dfdd3e2-a96c-4d57-bc90-6fb2034c7f17",NA,NA,NA,"4499847795",NA,NA,"9dfdd3e2-a96c-4d57-bc90-6fb2034c7f17",NA,NA,"MAATE",NA,NA,NA,NA,NA,NA,"doi:10.60545/bhawwg","Oso de anteojos","www.ambiente.gob.ec","Oso andino","es","Event",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4499846714","Tremarctos ornatus (F.G.Cuvier, 1825)",-0.417171,-78.038814,"","4311c009-e258-45b9-9e57-d0b1d04f6157","c54097e6-0972-4acb-b849-eaeba29c917d","9df8109c-684d-416b-819b-7bc09adc500b","c54097e6-0972-4acb-b849-eaeba29c917d","EC","EML","2023-12-21T19:33:47.424+00:00","2024-01-24T17:47:38.914+00:00",1,"HUMAN_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA",NA,2023,1,30,"2023-01-30T00:00",30,30,NA,"2024-01-24T17:47:38.914+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,"Personal del Parque Nacional Antisana",NA,"WGS84","Mammalia","EC","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Ministerio del Ambiente, Agua y Transición Ecológica","d55a9022-adaa-434a-8798-e4e4a12fb86d",NA,NA,NA,"4499846714",NA,NA,"d55a9022-adaa-434a-8798-e4e4a12fb86d",NA,NA,"MAATE",NA,NA,NA,NA,NA,NA,"doi:10.60545/bhawwg","Oso de anteojos","www.ambiente.gob.ec","Oso Andino","es","Event",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4499845955","Tremarctos ornatus (F.G.Cuvier, 1825)",-0.524577,-78.14331,"","4311c009-e258-45b9-9e57-d0b1d04f6157","c54097e6-0972-4acb-b849-eaeba29c917d","9df8109c-684d-416b-819b-7bc09adc500b","c54097e6-0972-4acb-b849-eaeba29c917d","EC","EML","2023-12-21T19:33:47.424+00:00","2024-01-24T17:47:38.745+00:00",1,"HUMAN_OBSERVATION","PRESENT",2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA",NA,2023,2,16,"2023-02-16T00:00",47,47,NA,"2024-01-24T17:47:38.745+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,FALSE,NA,"Personal del Parque Nacional Antisana",NA,"WGS84","Mammalia","EC","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Ministerio del Ambiente, Agua y Transición Ecológica","13f6e325-e1bf-437e-b2a6-819017b794de",NA,NA,NA,"4499845955",NA,NA,"13f6e325-e1bf-437e-b2a6-819017b794de",NA,NA,"MAATE",NA,NA,NA,NA,NA,NA,"doi:10.60545/bhawwg","Oso de anteojos","www.ambiente.gob.ec","Oso andino","es","Event",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
